id,prefecture_id,code,name,yomi,jdb_code,area_type
947,20,20425,木曽郡木祖村,キソグンキソムラ,204250000000,other
948,20,20429,木曽郡王滝村,キソグンオウタキムラ,204290000000,other
949,20,20430,木曽郡大桑村,キソグンオオクワムラ,204300000000,other
950,20,20432,木曽郡木曽町,キソグンキソマチ,204320000000,other
951,20,20446,東筑摩郡麻績村,ヒガシチクマグンオミムラ,204460000000,other
952,20,20448,東筑摩郡生坂村,ヒガシチクマグンイクサカムラ,204480000000,other
953,20,20450,東筑摩郡山形村,ヒガシチクマグンヤマガタムラ,204500000000,other
954,20,20451,東筑摩郡朝日村,ヒガシチクマグンアサヒムラ,204510000000,other
955,20,20452,東筑摩郡筑北村,ヒガシチクマグンチクホクムラ,204520000000,other
956,20,20481,北安曇郡池田町,キタアヅミグンイケダマチ,204810000000,other
957,20,20482,北安曇郡松川村,キタアヅミグンマツカワムラ,204820000000,other
958,20,20485,北安曇郡白馬村,キタアヅミグンハクバムラ,204850000000,other
959,20,20486,北安曇郡小谷村,キタアヅミグンオタリムラ,204860000000,other
960,20,20521,埴科郡坂城町,ハニシナグンサカキマチ,205210000000,other
961,20,20541,上高井郡小布施町,カミタカイグンオブセマチ,205410000000,other
962,20,20543,上高井郡高山村,カミタカイグンタカヤマムラ,205430000000,other
963,20,20561,下高井郡山ノ内町,シモタカイグンヤマノウチマチ,205610000000,other
964,20,20562,下高井郡木島平村,シモタカイグンキジマダイラムラ,205620000000,other
965,20,20563,下高井郡野沢温泉村,シモタカイグンノザワオンセンムラ,205630000000,other
966,20,20583,上水内郡信濃町,カミミノチグンシナノマチ,205830000000,other
967,20,20588,上水内郡小川村,カミミノチグンオガワムラ,205880000000,other
968,20,20590,上水内郡飯綱町,カミミノチグンイイヅナマチ,205900000000,other
969,20,20602,下水内郡栄村,シモミノチグンサカエムラ,206020000000,other
970,21,21201,岐阜市,ギフシ,212010000000,core_city
971,21,21202,大垣市,オオガキシ,212020000000,other
972,21,21203,高山市,タカヤマシ,212030000000,other
973,21,21204,多治見市,タジミシ,212040000000,other
974,21,21205,関市,セキシ,212050000000,other
975,21,21206,中津川市,ナカツガワシ,212060000000,other
976,21,21207,美濃市,ミノシ,212070000000,other
977,21,21208,瑞浪市,ミズナミシ,212080000000,other
978,21,21209,羽島市,ハシマシ,212090000000,other
979,21,21210,恵那市,エナシ,212100000000,other
980,21,21211,美濃加茂市,ミノカモシ,212110000000,other
981,21,21212,土岐市,トキシ,212120000000,other
982,21,21213,各務原市,カカミガハラシ,212130000000,other
983,21,21214,可児市,カニシ,212140000000,other
984,21,21215,山県市,ヤマガタシ,212150000000,other
985,21,21216,瑞穂市,ミズホシ,212160000000,other
986,21,21217,飛騨市,ヒダシ,212170000000,other
987,21,21218,本巣市,モトスシ,212180000000,other
988,21,21219,郡上市,グジョウシ,212190000000,other
989,21,21220,下呂市,ゲロシ,212200000000,other
990,21,21221,海津市,カイヅシ,212210000000,other
991,21,21302,羽島郡岐南町,ハシマグンギナンチョウ,213020000000,other
992,21,21303,羽島郡笠松町,ハシマグンカサマツチョウ,213030000000,other
993,21,21341,養老郡養老町,ヨウロウグンヨウロウチョウ,213410000000,other
994,21,21361,不破郡垂井町,フワグンタルイチョウ,213610000000,other
995,21,21362,不破郡関ケ原町,フワグンセキガハラチョウ,213620000000,other
996,21,21381,安八郡神戸町,アンパチグンゴウドチョウ,213810000000,other
997,21,21382,安八郡輪之内町,アンパチグンワノウチチョウ,213820000000,other
998,21,21383,安八郡安八町,アンパチグンアンパチチョウ,213830000000,other
999,21,21401,揖斐郡揖斐川町,イビグンイビガワチョウ,214010000000,other
1000,21,21403,揖斐郡大野町,イビグンオオノチョウ,214030000000,other
1001,21,21404,揖斐郡池田町,イビグンイケダチョウ,214040000000,other
1002,21,21421,本巣郡北方町,モトスグンキタガタチョウ,214210000000,other
1003,21,21501,加茂郡坂祝町,カモグンサカホギチョウ,215010000000,other
1004,21,21502,加茂郡富加町,カモグントミカチョウ,215020000000,other
1005,21,21503,加茂郡川辺町,カモグンカワベチョウ,215030000000,other
1006,21,21504,加茂郡七宗町,カモグンヒチソウチョウ,215040000000,other
1007,21,21505,加茂郡八百津町,カモグンヤオツチョウ,215050000000,other
1008,21,21506,加茂郡白川町,カモグンシラカワチョウ,215060000000,other
1009,21,21507,加茂郡東白川村,カモグンヒガシシラカワムラ,215070000000,other
1010,21,21521,可児郡御嵩町,カニグンミタケチョウ,215210000000,other
1011,21,21604,大野郡白川村,オオノグンシラカワムラ,216040000000,other
1012,22,22101,静岡市葵区,シズオカシアオイク,221010000000,ordinance_designated_city
1013,22,22102,静岡市駿河区,シズオカシスルガク,221020000000,ordinance_designated_city
1014,22,22103,静岡市清水区,シズオカシシミズク,221030000000,ordinance_designated_city
1015,22,22131,浜松市中区,ハママツシナカク,221310000000,ordinance_designated_city
1016,22,22132,浜松市東区,ハママツシヒガシク,221320000000,ordinance_designated_city
1017,22,22133,浜松市西区,ハママツシニシク,221330000000,ordinance_designated_city
1018,22,22134,浜松市南区,ハママツシミナミク,221340000000,ordinance_designated_city
1019,22,22135,浜松市北区,ハママツシキタク,221350000000,ordinance_designated_city
1020,22,22136,浜松市浜北区,ハママツシハマキタク,221360000000,ordinance_designated_city
1021,22,22137,浜松市天竜区,ハママツシテンリュウク,221370000000,ordinance_designated_city
1022,22,22203,沼津市,ヌマヅシ,222030000000,other
1023,22,22205,熱海市,アタミシ,222050000000,other
1024,22,22206,三島市,ミシマシ,222060000000,other
1025,22,22207,富士宮市,フジノミヤシ,222070000000,other
1026,22,22208,伊東市,イトウシ,222080000000,other
1027,22,22209,島田市,シマダシ,222090000000,other
1028,22,22210,富士市,フジシ,222100000000,other
1029,22,22211,磐田市,イワタシ,222110000000,other
1030,22,22212,焼津市,ヤイヅシ,222120000000,other
1031,22,22213,掛川市,カケガワシ,222130000000,other
1032,22,22214,藤枝市,フジエダシ,222140000000,other
1033,22,22215,御殿場市,ゴテンバシ,222150000000,other
1034,22,22216,袋井市,フクロイシ,222160000000,other
1035,22,22219,下田市,シモダシ,222190000000,other
1036,22,22220,裾野市,スソノシ,222200000000,other
1037,22,22221,湖西市,コサイシ,222210000000,other
1038,22,22222,伊豆市,イズシ,222220000000,other
1039,22,22223,御前崎市,オマエザキシ,222230000000,other
1040,22,22224,菊川市,キクガワシ,222240000000,other
1041,22,22225,伊豆の国市,イズノクニシ,222250000000,other
1042,22,22226,牧之原市,マキノハラシ,222260000000,other
1043,22,22301,賀茂郡東伊豆町,カモグンヒガシイズチョウ,223010000000,other
1044,22,22302,賀茂郡河津町,カモグンカワヅチョウ,223020000000,other
1045,22,22304,賀茂郡南伊豆町,カモグンミナミイズチョウ,223040000000,other
1046,22,22305,賀茂郡松崎町,カモグンマツザキチョウ,223050000000,other
1047,22,22306,賀茂郡西伊豆町,カモグンニシイズチョウ,223060000000,other
1048,22,22325,田方郡函南町,タガタグンカンナミチョウ,223250000000,other
1049,22,22341,駿東郡清水町,スントウグンシミズチョウ,223410000000,other
1050,22,22342,駿東郡長泉町,スントウグンナガイズミチョウ,223420000000,other
1051,22,22344,駿東郡小山町,スントウグンオヤマチョウ,223440000000,other
1052,22,22424,榛原郡吉田町,ハイバラグンヨシダチョウ,224240000000,other
1053,22,22429,榛原郡川根本町,ハイバラグンカワネホンチョウ,224290000000,other
1054,22,22461,周智郡森町,シュウチグンモリマチ,224610000000,other
1055,23,23101,名古屋市千種区,ナゴヤシチクサク,231010000000,ordinance_designated_city
1056,23,23102,名古屋市東区,ナゴヤシヒガシク,231020000000,ordinance_designated_city
1057,23,23103,名古屋市北区,ナゴヤシキタク,231030000000,ordinance_designated_city
1058,23,23104,名古屋市西区,ナゴヤシニシク,231040000000,ordinance_designated_city
1059,23,23105,名古屋市中村区,ナゴヤシナカムラク,231050000000,ordinance_designated_city
1060,23,23106,名古屋市中区,ナゴヤシナカク,231060000000,ordinance_designated_city
1061,23,23107,名古屋市昭和区,ナゴヤシショウワク,231070000000,ordinance_designated_city
1062,23,23108,名古屋市瑞穂区,ナゴヤシミズホク,231080000000,ordinance_designated_city
1063,23,23109,名古屋市熱田区,ナゴヤシアツタク,231090000000,ordinance_designated_city
1064,23,23110,名古屋市中川区,ナゴヤシナカガワク,231100000000,ordinance_designated_city
1065,23,23111,名古屋市港区,ナゴヤシミナトク,231110000000,ordinance_designated_city
1066,23,23112,名古屋市南区,ナゴヤシミナミク,231120000000,ordinance_designated_city
1067,23,23113,名古屋市守山区,ナゴヤシモリヤマク,231130000000,ordinance_designated_city
1068,23,23114,名古屋市緑区,ナゴヤシミドリク,231140000000,ordinance_designated_city
1069,23,23115,名古屋市名東区,ナゴヤシメイトウク,231150000000,ordinance_designated_city
1070,23,23116,名古屋市天白区,ナゴヤシテンパクク,231160000000,ordinance_designated_city
1071,23,23201,豊橋市,トヨハシシ,232010000000,core_city
1072,23,23202,岡崎市,オカザキシ,232020000000,core_city
1073,23,23203,一宮市,イチノミヤシ,232030000000,other
1074,23,23204,瀬戸市,セトシ,232040000000,other
1075,23,23205,半田市,ハンダシ,232050000000,other
1076,23,23206,春日井市,カスガイシ,232060000000,other
1077,23,23207,豊川市,トヨカワシ,232070000000,other
1078,23,23208,津島市,ツシマシ,232080000000,other
1079,23,23209,碧南市,ヘキナンシ,232090000000,other
1080,23,23210,刈谷市,カリヤシ,232100000000,other
1081,23,23211,豊田市,トヨタシ,232110000000,core_city
1082,23,23212,安城市,アンジョウシ,232120000000,other
1083,23,23213,西尾市,ニシオシ,232130000000,other
1084,23,23214,蒲郡市,ガマゴオリシ,232140000000,other
1085,23,23215,犬山市,イヌヤマシ,232150000000,other
1086,23,23216,常滑市,トコナメシ,232160000000,other
1087,23,23217,江南市,コウナンシ,232170000000,other
1088,23,23219,小牧市,コマキシ,232190000000,other
1089,23,23220,稲沢市,イナザワシ,232200000000,other
1090,23,23221,新城市,シンシロシ,232210000000,other
1091,23,23222,東海市,トウカイシ,232220000000,other
1092,23,23223,大府市,オオブシ,232230000000,other
1093,23,23224,知多市,チタシ,232240000000,other
1094,23,23225,知立市,チリュウシ,232250000000,other
1095,23,23226,尾張旭市,オワリアサヒシ,232260000000,other
1096,23,23227,高浜市,タカハマシ,232270000000,other
1097,23,23228,岩倉市,イワクラシ,232280000000,other
1098,23,23229,豊明市,トヨアケシ,232290000000,other
1099,23,23230,日進市,ニッシンシ,232300000000,other
1100,23,23231,田原市,タハラシ,232310000000,other
1101,23,23232,愛西市,アイサイシ,232320000000,other
1102,23,23233,清須市,キヨスシ,232330000000,other
1103,23,23234,北名古屋市,キタナゴヤシ,232340000000,other
1104,23,23235,弥富市,ヤトミシ,232350000000,other
1105,23,23236,みよし市,ミヨシシ,232360000000,other
1106,23,23237,あま市,アマシ,232370000000,other
1107,23,23238,長久手市,ナガクテシ,232380000000,other
1108,23,23302,愛知郡東郷町,アイチグントウゴウチョウ,233020000000,other
1109,23,23342,西春日井郡豊山町,ニシカスガイグントヨヤマチョウ,233420000000,other
1110,23,23361,丹羽郡大口町,ニワグンオオグチチョウ,233610000000,other
1111,23,23362,丹羽郡扶桑町,ニワグンフソウチョウ,233620000000,other
1112,23,23424,海部郡大治町,アマグンオオハルチョウ,234240000000,other
1113,23,23425,海部郡蟹江町,アマグンカニエチョウ,234250000000,other
1114,23,23427,海部郡飛島村,アマグントビシマムラ,234270000000,other
1115,23,23441,知多郡阿久比町,チタグンアグイチョウ,234410000000,other
1116,23,23442,知多郡東浦町,チタグンヒガシウラチョウ,234420000000,other
1117,23,23445,知多郡南知多町,チタグンミナミチタチョウ,234450000000,other
1118,23,23446,知多郡美浜町,チタグンミハマチョウ,234460000000,other
1119,23,23447,知多郡武豊町,チタグンタケトヨチョウ,234470000000,other
1120,23,23501,額田郡幸田町,ヌカタグンコウタチョウ,235010000000,other
1121,23,23561,北設楽郡設楽町,キタシタラグンシタラチョウ,235610000000,other
1122,23,23562,北設楽郡東栄町,キタシタラグントウエイチョウ,235620000000,other
1123,23,23563,北設楽郡豊根村,キタシタラグントヨネムラ,235630000000,other
1124,24,24201,津市,ツシ,242010000000,other
1125,24,24202,四日市市,ヨッカイチシ,242020000000,other
1126,24,24203,伊勢市,イセシ,242030000000,other
1127,24,24204,松阪市,マツサカシ,242040000000,other
1128,24,24205,桑名市,クワナシ,242050000000,other
1129,24,24207,鈴鹿市,スズカシ,242070000000,other
1130,24,24208,名張市,ナバリシ,242080000000,other
1131,24,24209,尾鷲市,オワセシ,242090000000,other
1132,24,24210,亀山市,カメヤマシ,242100000000,other
1133,24,24211,鳥羽市,トバシ,242110000000,other
1134,24,24212,熊野市,クマノシ,242120000000,other
1135,24,24214,いなべ市,イナベシ,242140000000,other
1136,24,24215,志摩市,シマシ,242150000000,other
1137,24,24216,伊賀市,イガシ,242160000000,other
1138,24,24303,桑名郡木曽岬町,クワナグンキソサキチョウ,243030000000,other
1139,24,24324,員弁郡東員町,イナベグントウインチョウ,243240000000,other
1140,24,24341,三重郡菰野町,ミエグンコモノチョウ,243410000000,other
1141,24,24343,三重郡朝日町,ミエグンアサヒチョウ,243430000000,other
1142,24,24344,三重郡川越町,ミエグンカワゴエチョウ,243440000000,other
1143,24,24441,多気郡多気町,タキグンタキチョウ,244410000000,other
1144,24,24442,多気郡明和町,タキグンメイワチョウ,244420000000,other
1145,24,24443,多気郡大台町,タキグンオオダイチョウ,244430000000,other
1146,24,24461,度会郡玉城町,ワタライグンタマキチョウ,244610000000,other
1147,24,24470,度会郡度会町,ワタライグンワタライチョウ,244700000000,other
1148,24,24471,度会郡大紀町,ワタライグンタイキチョウ,244710000000,other
1149,24,24472,度会郡南伊勢町,ワタライグンミナミイセチョウ,244720000000,other
1150,24,24543,北牟婁郡紀北町,キタムログンキホクチョウ,245430000000,other
1151,24,24561,南牟婁郡御浜町,ミナミムログンミハマチョウ,245610000000,other
1152,24,24562,南牟婁郡紀宝町,ミナミムログンキホウチョウ,245620000000,other
1153,25,25201,大津市,オオツシ,252010000000,core_city
1154,25,25202,彦根市,ヒコネシ,252020000000,other
1155,25,25203,長浜市,ナガハマシ,252030000000,other
1156,25,25204,近江八幡市,オウミハチマンシ,252040000000,other
1157,25,25206,草津市,クサツシ,252060000000,other
1158,25,25207,守山市,モリヤマシ,252070000000,other
1159,25,25208,栗東市,リットウシ,252080000000,other
1160,25,25209,甲賀市,コウカシ,252090000000,other
1161,25,25210,野洲市,ヤスシ,252100000000,other
1162,25,25211,湖南市,コナンシ,252110000000,other
1163,25,25212,高島市,タカシマシ,252120000000,other
1164,25,25213,東近江市,ヒガシオウミシ,252130000000,other
1165,25,25214,米原市,マイバラシ,252140000000,other
1166,25,25383,蒲生郡日野町,ガモウグンヒノチョウ,253830000000,other
1167,25,25384,蒲生郡竜王町,ガモウグンリュウオウチョウ,253840000000,other
1168,25,25425,愛知郡愛荘町,エチグンアイショウチョウ,254250000000,other
1169,25,25441,犬上郡豊郷町,イヌカミグントヨサトチョウ,254410000000,other
1170,25,25442,犬上郡甲良町,イヌカミグンコウラチョウ,254420000000,other
1171,25,25443,犬上郡多賀町,イヌカミグンタガチョウ,254430000000,other
1172,26,26101,京都市北区,キョウトシキタク,261010000000,ordinance_designated_city
1173,26,26102,京都市上京区,キョウトシカミギョウク,261020000000,ordinance_designated_city
1174,26,26103,京都市左京区,キョウトシサキョウク,261030000000,ordinance_designated_city
1175,26,26104,京都市中京区,キョウトシナカギョウク,261040000000,ordinance_designated_city
1176,26,26105,京都市東山区,キョウトシヒガシヤマク,261050000000,ordinance_designated_city
1177,26,26106,京都市下京区,キョウトシシモギョウク,261060000000,ordinance_designated_city
1178,26,26107,京都市南区,キョウトシミナミク,261070000000,ordinance_designated_city
1179,26,26108,京都市右京区,キョウトシウキョウク,261080000000,ordinance_designated_city
1180,26,26109,京都市伏見区,キョウトシフシミク,261090000000,ordinance_designated_city
1181,26,26110,京都市山科区,キョウトシヤマシナク,261100000000,ordinance_designated_city
1182,26,26111,京都市西京区,キョウトシニシキョウク,261110000000,ordinance_designated_city
1183,26,26201,福知山市,フクチヤマシ,262010000000,other
1184,26,26202,舞鶴市,マイヅルシ,262020000000,other
1185,26,26203,綾部市,アヤベシ,262030000000,other
1186,26,26204,宇治市,ウジシ,262040000000,other
1187,26,26205,宮津市,ミヤヅシ,262050000000,other
1188,26,26206,亀岡市,カメオカシ,262060000000,other
1189,26,26207,城陽市,ジョウヨウシ,262070000000,other
1190,26,26208,向日市,ムコウシ,262080000000,other
1191,26,26209,長岡京市,ナガオカキョウシ,262090000000,other
1192,26,26210,八幡市,ヤワタシ,262100000000,other
1193,26,26211,京田辺市,キョウタナベシ,262110000000,other
1194,26,26212,京丹後市,キョウタンゴシ,262120000000,other
1195,26,26213,南丹市,ナンタンシ,262130000000,other
1196,26,26214,木津川市,キヅガワシ,262140000000,other
1197,26,26303,乙訓郡大山崎町,オトクニグンオオヤマザキチョウ,263030000000,other
1198,26,26322,久世郡久御山町,クセグンクミヤマチョウ,263220000000,other
1199,26,26343,綴喜郡井手町,ツヅキグンイデチョウ,263430000000,other
1200,26,26344,綴喜郡宇治田原町,ツヅキグンウジタワラチョウ,263440000000,other
1201,26,26364,相楽郡笠置町,ソウラクグンカサギチョウ,263640000000,other
1202,26,26365,相楽郡和束町,ソウラクグンワヅカチョウ,263650000000,other
1203,26,26366,相楽郡精華町,ソウラクグンセイカチョウ,263660000000,other
1204,26,26367,相楽郡南山城村,ソウラクグンミナミヤマシロムラ,263670000000,other
1205,26,26407,船井郡京丹波町,フナイグンキョウタンバチョウ,264070000000,other
1206,26,26463,与謝郡伊根町,ヨサグンイネチョウ,264630000000,other
1207,26,26465,与謝郡与謝野町,ヨサグンヨサノチョウ,264650000000,other
1208,27,27102,大阪市都島区,オオサカシミヤコジマク,271020000000,ordinance_designated_city
1209,27,27103,大阪市福島区,オオサカシフクシマク,271030000000,ordinance_designated_city
1210,27,27104,大阪市此花区,オオサカシコノハナク,271040000000,ordinance_designated_city
1211,27,27106,大阪市西区,オオサカシニシク,271060000000,ordinance_designated_city
1212,27,27107,大阪市港区,オオサカシミナトク,271070000000,ordinance_designated_city
1213,27,27108,大阪市大正区,オオサカシタイショウク,271080000000,ordinance_designated_city
1214,27,27109,大阪市天王寺区,オオサカシテンノウジク,271090000000,ordinance_designated_city
1215,27,27111,大阪市浪速区,オオサカシナニワク,271110000000,ordinance_designated_city
1216,27,27113,大阪市西淀川区,オオサカシニシヨドガワク,271130000000,ordinance_designated_city
1217,27,27114,大阪市東淀川区,オオサカシヒガシヨドガワク,271140000000,ordinance_designated_city
1218,27,27115,大阪市東成区,オオサカシヒガシナリク,271150000000,ordinance_designated_city
1219,27,27116,大阪市生野区,オオサカシイクノク,271160000000,ordinance_designated_city
1220,27,27117,大阪市旭区,オオサカシアサヒク,271170000000,ordinance_designated_city
1221,27,27118,大阪市城東区,オオサカシジョウトウク,271180000000,ordinance_designated_city
1222,27,27119,大阪市阿倍野区,オオサカシアベノク,271190000000,ordinance_designated_city
1223,27,27120,大阪市住吉区,オオサカシスミヨシク,271200000000,ordinance_designated_city
1224,27,27121,大阪市東住吉区,オオサカシヒガシスミヨシク,271210000000,ordinance_designated_city
1225,27,27122,大阪市西成区,オオサカシニシナリク,271220000000,ordinance_designated_city
1226,27,27123,大阪市淀川区,オオサカシヨドガワク,271230000000,ordinance_designated_city
1227,27,27124,大阪市鶴見区,オオサカシツルミク,271240000000,ordinance_designated_city
1228,27,27125,大阪市住之江区,オオサカシスミノエク,271250000000,ordinance_designated_city
1229,27,27126,大阪市平野区,オオサカシヒラノク,271260000000,ordinance_designated_city
1230,27,27127,大阪市北区,オオサカシキタク,271270000000,ordinance_designated_city
1231,27,27128,大阪市中央区,オオサカシチュウオウク,271280000000,ordinance_designated_city
1232,27,27141,堺市堺区,サカイシサカイク,271410000000,ordinance_designated_city
1233,27,27142,堺市中区,サカイシナカク,271420000000,ordinance_designated_city
1234,27,27143,堺市東区,サカイシヒガシク,271430000000,ordinance_designated_city
1235,27,27144,堺市西区,サカイシニシク,271440000000,ordinance_designated_city
1236,27,27145,堺市南区,サカイシミナミク,271450000000,ordinance_designated_city
1237,27,27146,堺市北区,サカイシキタク,271460000000,ordinance_designated_city
1238,27,27147,堺市美原区,サカイシミハラク,271470000000,ordinance_designated_city
1239,27,27202,岸和田市,キシワダシ,272020000000,other
1240,27,27203,豊中市,トヨナカシ,272030000000,core_city
1241,27,27204,池田市,イケダシ,272040000000,other
1242,27,27205,吹田市,スイタシ,272050000000,core_city
1243,27,27206,泉大津市,イズミオオツシ,272060000000,other
1244,27,27207,高槻市,タカツキシ,272070000000,core_city
1245,27,27208,貝塚市,カイヅカシ,272080000000,other
1246,27,27209,守口市,モリグチシ,272090000000,other
1247,27,27210,枚方市,ヒラカタシ,272100000000,core_city
1248,27,27211,茨木市,イバラキシ,272110000000,other
1249,27,27212,八尾市,ヤオシ,272120000000,core_city
1250,27,27213,泉佐野市,イズミサノシ,272130000000,other
1251,27,27214,富田林市,トンダバヤシシ,272140000000,other
1252,27,27215,寝屋川市,ネヤガワシ,272150000000,core_city
1253,27,27216,河内長野市,カワチナガノシ,272160000000,other
1254,27,27217,松原市,マツバラシ,272170000000,other
1255,27,27218,大東市,ダイトウシ,272180000000,other
1256,27,27219,和泉市,イズミシ,272190000000,other
1257,27,27220,箕面市,ミノオシ,272200000000,other
1258,27,27221,柏原市,カシワラシ,272210000000,other
1259,27,27222,羽曳野市,ハビキノシ,272220000000,other
1260,27,27223,門真市,カドマシ,272230000000,other
1261,27,27224,摂津市,セッツシ,272240000000,other
1262,27,27225,高石市,タカイシシ,272250000000,other
1263,27,27226,藤井寺市,フジイデラシ,272260000000,other
1264,27,27227,東大阪市,ヒガシオオサカシ,272270000000,core_city
1265,27,27228,泉南市,センナンシ,272280000000,other
1266,27,27229,四條畷市,シジョウナワテシ,272290000000,other
1267,27,27230,交野市,カタノシ,272300000000,other
1268,27,27231,大阪狭山市,オオサカサヤマシ,272310000000,other
1269,27,27232,阪南市,ハンナンシ,272320000000,other
1270,27,27301,三島郡島本町,ミシマグンシマモトチョウ,273010000000,other
1271,27,27321,豊能郡豊能町,トヨノグントヨノチョウ,273210000000,other
1272,27,27322,豊能郡能勢町,トヨノグンノセチョウ,273220000000,other
1273,27,27341,泉北郡忠岡町,センボクグンタダオカチョウ,273410000000,other
1274,27,27361,泉南郡熊取町,センナングンクマトリチョウ,273610000000,other
1275,27,27362,泉南郡田尻町,センナングンタジリチョウ,273620000000,other
1276,27,27366,泉南郡岬町,センナングンミサキチョウ,273660000000,other
1277,27,27381,南河内郡太子町,ミナミカワチグンタイシチョウ,273810000000,other
1278,27,27382,南河内郡河南町,ミナミカワチグンカナンチョウ,273820000000,other
1279,27,27383,南河内郡千早赤阪村,ミナミカワチグンチハヤアカサカムラ,273830000000,other
1280,28,28101,神戸市東灘区,コウベシヒガシナダク,281010000000,ordinance_designated_city
1281,28,28102,神戸市灘区,コウベシナダク,281020000000,ordinance_designated_city
1282,28,28105,神戸市兵庫区,コウベシヒョウゴク,281050000000,ordinance_designated_city
1283,28,28106,神戸市長田区,コウベシナガタク,281060000000,ordinance_designated_city
1284,28,28107,神戸市須磨区,コウベシスマク,281070000000,ordinance_designated_city
1285,28,28108,神戸市垂水区,コウベシタルミク,281080000000,ordinance_designated_city
1286,28,28109,神戸市北区,コウベシキタク,281090000000,ordinance_designated_city
1287,28,28110,神戸市中央区,コウベシチュウオウク,281100000000,ordinance_designated_city
1288,28,28111,神戸市西区,コウベシニシク,281110000000,ordinance_designated_city
1289,28,28201,姫路市,ヒメジシ,282010000000,core_city
1290,28,28202,尼崎市,アマガサキシ,282020000000,core_city
1291,28,28203,明石市,アカシシ,282030000000,core_city
1292,28,28204,西宮市,ニシノミヤシ,282040000000,core_city
1293,28,28205,洲本市,スモトシ,282050000000,other
1294,28,28206,芦屋市,アシヤシ,282060000000,other
1295,28,28207,伊丹市,イタミシ,282070000000,other
1296,28,28208,相生市,アイオイシ,282080000000,other
1297,28,28209,豊岡市,トヨオカシ,282090000000,other
1298,28,28210,加古川市,カコガワシ,282100000000,other
1299,28,28212,赤穂市,アコウシ,282120000000,other
1300,28,28213,西脇市,ニシワキシ,282130000000,other
1301,28,28214,宝塚市,タカラヅカシ,282140000000,other
1302,28,28215,三木市,ミキシ,282150000000,other
1303,28,28216,高砂市,タカサゴシ,282160000000,other
1304,28,28217,川西市,カワニシシ,282170000000,other
1305,28,28218,小野市,オノシ,282180000000,other
1306,28,28219,三田市,サンダシ,282190000000,other
1307,28,28220,加西市,カサイシ,282200000000,other
1308,28,28221,篠山市,ササヤマシ,282210000000,other
1309,28,28222,養父市,ヤブシ,282220000000,other
1310,28,28223,丹波市,タンバシ,282230000000,other
1311,28,28224,南あわじ市,ミナミアワジシ,282240000000,other
1312,28,28225,朝来市,アサゴシ,282250000000,other
1313,28,28226,淡路市,アワジシ,282260000000,other
1314,28,28227,宍粟市,シソウシ,282270000000,other
1315,28,28228,加東市,カトウシ,282280000000,other
1316,28,28229,たつの市,タツノシ,282290000000,other
1317,28,28301,川辺郡猪名川町,カワベグンイナガワチョウ,283010000000,other
1318,28,28365,多可郡多可町,タカグンタカチョウ,283650000000,other
1319,28,28381,加古郡稲美町,カコグンイナミチョウ,283810000000,other
1320,28,28382,加古郡播磨町,カコグンハリマチョウ,283820000000,other
1321,28,28442,神崎郡市川町,カンザキグンイチカワチョウ,284420000000,other
1322,28,28443,神崎郡福崎町,カンザキグンフクサキチョウ,284430000000,other
1323,28,28446,神崎郡神河町,カンザキグンカミカワチョウ,284460000000,other
1324,28,28464,揖保郡太子町,イボグンタイシチョウ,284640000000,other
1325,28,28481,赤穂郡上郡町,アコウグンカミゴオリチョウ,284810000000,other
1326,28,28501,佐用郡佐用町,サヨウグンサヨウチョウ,285010000000,other
1327,28,28585,美方郡香美町,ミカタグンカミチョウ,285850000000,other
1328,28,28586,美方郡新温泉町,ミカタグンシンオンセンチョウ,285860000000,other
1329,29,29201,奈良市,ナラシ,292010000000,core_city
1330,29,29202,大和高田市,ヤマトタカダシ,292020000000,other
1331,29,29203,大和郡山市,ヤマトコオリヤマシ,292030000000,other
1332,29,29204,天理市,テンリシ,292040000000,other
1333,29,29205,橿原市,カシハラシ,292050000000,other
1334,29,29206,桜井市,サクライシ,292060000000,other
1335,29,29207,五條市,ゴジョウシ,292070000000,other
1336,29,29208,御所市,ゴセシ,292080000000,other
1337,29,29209,生駒市,イコマシ,292090000000,other
1338,29,29210,香芝市,カシバシ,292100000000,other
1339,29,29211,葛城市,カツラギシ,292110000000,other
1340,29,29212,宇陀市,ウダシ,292120000000,other
1341,29,29322,山辺郡山添村,ヤマベグンヤマゾエムラ,293220000000,other
1342,29,29342,生駒郡平群町,イコマグンヘグリチョウ,293420000000,other
1343,29,29343,生駒郡三郷町,イコマグンサンゴウチョウ,293430000000,other
1344,29,29344,生駒郡斑鳩町,イコマグンイカルガチョウ,293440000000,other
1345,29,29345,生駒郡安堵町,イコマグンアンドチョウ,293450000000,other
1346,29,29361,磯城郡川西町,シキグンカワニシチョウ,293610000000,other
1347,29,29362,磯城郡三宅町,シキグンミヤケチョウ,293620000000,other
1348,29,29363,磯城郡田原本町,シキグンタワラモトチョウ,293630000000,other
1349,29,29385,宇陀郡曽爾村,ウダグンソニムラ,293850000000,other
1350,29,29386,宇陀郡御杖村,ウダグンミツエムラ,293860000000,other
1351,29,29401,高市郡高取町,タカイチグンタカトリチョウ,294010000000,other
1352,29,29402,高市郡明日香村,タカイチグンアスカムラ,294020000000,other
1353,29,29424,北葛城郡上牧町,キタカツラギグンカンマキチョウ,294240000000,other
1354,29,29425,北葛城郡王寺町,キタカツラギグンオウジチョウ,294250000000,other
